-7.581707723013337272e+02
-7.559897079323255866e+02
-7.538573004739748740e+02
-7.442842587531183653e+02
-7.294511014960664852e+02
-7.054825928273048703e+02
-6.699856787257715496e+02
-6.457908111352537617e+02
-6.249578764667215864e+02
-6.036478419131667579e+02
-5.918847040018097232e+02
-5.827333175996411683e+02
-5.760694107166576714e+02
-5.677159378118138875e+02
-5.655445332484234768e+02
-5.616568129519491777e+02
-5.572139042606844441e+02
-5.540143152660444912e+02
-5.513478635685124800e+02
-5.470510249090187926e+02
-5.443914498150597865e+02
-5.403372465323518554e+02
-5.368010264329068377e+02
-5.324574226971622011e+02
-5.308600617349839013e+02
-5.290291438003927169e+02
-5.268557447689265700e+02
-5.255950893010782465e+02
-5.246017941369218534e+02
-5.242104758123070951e+02
-5.234334402678179003e+02
-5.228420648110607090e+02
-5.221699388928761891e+02
-5.213874822129230324e+02
-5.208577907354845138e+02
-5.205869424455070202e+02
-5.204814552376235497e+02
-5.202326786862925019e+02
-5.200612195893143053e+02
-5.198614588615824914e+02
-5.197108554368991236e+02
-5.196361962908895293e+02
-5.194910605154793757e+02
-5.192337218057887185e+02
-5.190265140686403811e+02
